id,province,population,x_coord,y_coord,latitude,longitude,name
11001,1,14304,150964.395333333,202431.664,51.1340539,4.3844742,AARTSELAAR
11002,1,523248,153104.586028369,212271.71007092198,51.21658450035461,4.41354548865248,ANTWERPEN
11004,1,13120,159954.505,206256.5035,51.16082405,4.51038522,BOECHOUT
11005,1,17970,150360.4,198115.397222222,51.086079999999995,4.3663300000000005,BOOM
11007,1,10685,158373.267142857,209240.251428571,51.1966684,4.485629900000001,BORSBEEK
11008,1,37850,158918.819827586,221748.327413793,51.29227,4.494190000000001,BRASSCHAAT
11009,1,29010,168070.150125,224780.0715,51.3495775,4.6376322,BRECHT
11013,1,21947,154685.668,205393.02466666698,51.1559541,4.431893700000001,EDEGEM
11016,1,19079,156460.2596,237847.8004,51.382979999999996,4.47518,ESSEN
11018,1,11368,148198.769285714,203536.623571429,51.145179999999996,4.3383400000000005,HEMIKSEM
11021,1,8115,157610.123333333,204366.29444444398,51.1540043,4.4711513,HOVE
11022,1,18608,157904.470588235,231315.79617647102,51.382979999999996,4.47518,KALMTHOUT
11023,1,26771,154487.6576,224119.3344,51.3140004,4.4324004,KAPELLEN
11024,1,21074,155592.424827586,201594.393448276,51.130035565517204,4.4466770862069005,KONTICH
11025,1,8787,159097.005555556,201935.01666666698,51.1272719,4.4967604,LINT
11029,1,25824,156009.79238095199,207196.811904762,51.1691158,4.4662486,MORTSEL
11030,1,10424,147481.69,199869.63428571398,51.110640000000004,4.33207,NIEL
11035,1,18981,165219.225142857,208999.295714286,51.188711037142895,4.59022609142857,RANST
11037,1,15114,153073.82,198210.017826087,51.090113626086996,4.41347080869565,RUMST
11038,1,8433,148445.176666667,201304.416666667,51.126918599999996,4.3388412,SCHELLE
11039,1,19585,164830.49625,215797.55375,51.248130133333305,4.5759354000000005,SCHILDE
11040,1,34462,159116.704027778,216452.039722222,51.2497532,4.497706299999999,SCHOTEN
11044,1,18529,151340.993235294,224221.246764706,51.3229754411765,4.38529379411765,STABROEK
11050,1,9711,160418.273846154,213067.75,51.229818200000004,4.5108974,WIJNEGEM
11052,1,12893,160133.67575,210635.34399999998,51.2021676,4.5219648,WOMMELGEM
11053,1,20671,165472.553285714,230754.345857143,51.3918731628571,4.60460126857143,WUUSTWEZEL
11054,1,12985,171240.356451613,210798.587741935,51.206134980645196,4.67296063548387,ZANDHOVEN
11055,1,21739,170230.605,216710.91269230802,51.2551742846154,4.660247,ZOERSEL
11056,1,19002,147413.726590909,211497.378181818,51.2111991272727,4.33681802272727,ZWIJNDRECHT
11057,1,15304,173766.162083333,220855.247083333,51.298975299999995,4.71400875,MALLE-WESTMALLE
12002,1,11507,170183.21375,199770.38625,51.11804,4.65752,BERLAAR
12005,1,14951,163812.0405,190191.099,51.022196545,4.54803189,BONHEIDEN
12007,1,21186,140919.53310344802,197684.458965517,51.0960068310345,4.23910036551724,BORNEM-BORMEM
12009,1,17385,159562.41736842098,198297.200526316,51.09539,4.5052,DUFFEL
12014,1,42478,175485.75172727302,195142.910181818,51.0751658363636,4.729764781818179,HEIST-OP-DEN-BERG
12021,1,35712,164122.030606061,202178.86969697,51.1302163606061,4.57150510909091,LIER
12025,1,86304,157133.004734043,190719.186808511,51.0253457489362,4.47459442765958,MECHELEN
12026,1,22813,170161.91375,204679.688,51.161359085,4.67056163,NIJLEN
12029,1,17584,168321.421818182,193384.040454545,51.054725700000006,4.628679099999999,PUTTE
12030,1,17452,145766.049285714,195576.441428571,51.0660142971429,4.31838657142857,PUURS
12034,1,8480,140363.067222222,193587.940555556,51.0559173,4.2216529000000005,SINT-AMANDS
12035,1,20870,160949.1434,194566.7006,51.068052052,4.544615732,SINT
12040,1,26223,149512.518235294,193678.293235294,51.054909335294106,4.35449356176471,WILLEBROEK
13001,1,13281,200265.820714286,223593.327142857,51.322049,5.0863347999999995,ARENDONK
13002,1,2705,188246.127602339,235450.818913255,51.441832,4.931736,BAARLE-HERTOG
13003,1,22426,206348.938285714,206025.960571429,51.164307648571395,5.16314632571429,BALEN
13004,1,17931,181984.55800000002,222925.8025,51.31501988,4.84026508,BEERSE
13006,1,9540,202306.173076923,214920.894615385,51.23985,5.11269,DESSEL
13008,1,39923,192976.39754717,204923.66056603802,51.141420886792496,4.91406741320755,GEEL
13010,1,11123,176066.145238095,207526.172380952,51.184320828571394,4.73956748571429,GROBBENDONK
13011,1,28117,182261.408181818,206326.053030303,51.1643319787879,4.83547916969697,HERENTALS
13012,1,8951,178069.88833333302,203598.811666667,51.139450599999996,4.7564892,HERENTHOUT
13013,1,14537,185479.86117647102,193018.376470588,51.05236832352939,4.880688,HERSELT
13014,1,21333,177723.850128205,236286.371538462,51.41677366153849,4.77053884871795,HOOGSTRATEN
13016,1,10382,181190.1955,194518.24300000002,51.07468686,4.79178604,HULSHOUT
13017,1,18600,190260.79425,214726.58225,51.233684625,4.937155015,KASTERLEE
13019,1,16512,182261.79,215623.595862069,51.260212420689705,4.8372677620689695,LILLE
13021,1,10326,199576.960625,202102.603125,51.13219,5.0770800000000005,MEERHOUT
13023,1,8619,184075.034375,228333.24125,51.34806,4.76054,MERKSPLAS
13025,1,36544,202717.016324786,210208.450598291,51.191086999999996,5.1170647,MOL
13029,1,12491,186180.60600000003,206167.0615,51.1440245,4.8599119,OLEN
13031,1,13517,193450.011315789,223717.788947368,51.3177601,4.982844999999999,OUD-TURNHOUT
13035,1,14871,195016.689583333,234093.05513888897,51.410397269444395,5.01068341666667,RAVELS
13036,1,11240,199608.027142857,218127.677142857,51.2669664,5.0842508,RETIE
13037,1,11932,177557.584736842,226352.594210526,51.34806,4.76054,RIJKEVORSEL
13040,1,44136,189799.26666666698,223877.525151515,51.321650899999995,4.9375577,TURNHOUT
13044,1,7848,178723.95444444398,211248.755,51.202524700000005,4.7708827000000005,VORSELAAR
13046,1,11159,186101.49285714302,222199.43071428602,51.31473,4.8876800000000005,VOSSELAAR
13049,1,24884,186551.21399999998,200122.90183333302,51.08995144,4.9143397,WESTERLO
13053,1,16020,195290.968055556,197269.388611111,51.0827854944444,5.02667047777778,LAAKDAL-VEERLE
21001,2,118382,145296.458441558,169229.965454545,50.8334893116883,4.2977071636363595,ANDERLECHT
21002,2,33740,153938.87303030302,167298.931212121,50.8164064,4.4265181,AUDERGHEM
21003,2,24830,144767.434444444,172733.761111111,50.8657821,4.2925975,BERCHEM-SAINTE-AGATHE
21004,2,179277,149789.478380952,172284.190857143,50.860793908571395,4.3594195295238105,BRUSSEL
21005,2,47786,151818.757894737,169198.770526316,50.832578000000005,4.388993900000001,ETTERBEEK
21006,2,41131,152764.726206897,173265.18896551698,50.87393529999999,4.400942099999999,EVERE
21007,2,56008,147075.38205128198,167075.688461538,50.8134333,4.3248344,FOREST
21008,2,24865,146022.220625,173771.568125,50.872986600000004,4.309332599999999,GANSHOREN
21009,2,86513,150462.299791667,168070.637604167,50.827056299999995,4.372308,ELSENE
21010,2,52201,146926.441764706,174493.274117647,50.880858200000006,4.3227894000000004,JETTE
21011,2,21774,146813.56125,172465.885,50.8633811,4.330337999999999,KOEKELBERG
21012,2,97005,146730.122045455,171664.584772727,50.8522009,4.3303277,MOLENBEEK-SAINT-JEAN
21013,2,50002,148263.670769231,168825.413076923,50.8301436,4.3402184,SAINT-GILLES
21014,2,27032,149924.475714286,171548.33285714302,50.8499766,4.3692349,SAINT-JOSSE-TEN-NODE
21015,2,133010,151137.893529412,172542.43627451,50.86744,4.377269999999999,SCHAARBEEK
21016,2,82275,148591.9161,165069.0843,50.8023982,4.340669999999999,UCCLE
21017,2,25012,152963.263030303,165745.76969697,50.8068657,4.405328599999999,WATERMAAL-BOSVOORDE
21018,2,56303,154363.602564103,170698.944102564,50.841525700000005,4.4337045999999996,SINT-LAMBRECHTS-WOLUWE
21019,2,41580,154935.814,169117.678285714,50.8369585,4.4080961,SINT-PIETERS-WOLUWE
23002,2,32958,140356.008823529,176973.158039216,50.901716049019605,4.238901449019609,ASSE
23003,2,25069,145039.108461538,160276.556282051,50.7530638051282,4.3007548820512795,BEERSEL
23009,2,2204,118403.4575,156517.5525,50.71695220000001,3.9406873999999994,BEVER
23016,2,42434,140802.377295082,171379.304180328,50.8525939590164,4.23704610163934,DILBEEK
23023,2,8725,123038.603636364,160306.654090909,50.751831972727295,3.9955352,GALMAARDEN
23024,2,9236,130953.205,163457.295,50.7790155944444,4.0847716,GOOIK
23025,2,37355,150251.68673913,180545.628043478,50.9338088695652,4.3694560326087,GRIMBERGEN
23027,2,39096,140752.64325,157804.62075,50.73481354,4.23414754,HALLE
23032,2,6643,126580.40535714301,156251.439642857,50.723016728571395,4.0274331,HERNE
23033,2,11172,157077.44199999998,161709.876,50.767486299999995,4.4740458,HOEILAART
23038,2,11898,163571.805185185,180903.344814815,50.9346826444444,4.555739425925929,KAMPENHOUT
23039,2,9396,149185.049473684,188802.22052631603,50.98933774210529,4.41737346842105,KAPELLE
23044,2,13188,130692.834444444,173158.74,50.8475374,4.139768,LIEDEKERKE
23045,2,18620,144195.85173913,188873.72652173898,51.0074251652174,4.27704323478261,LONDERZEEL
23047,2,15417,155114.867954545,177174.385909091,50.904994445454506,4.43552918636364,MACHELEN
23050,2,19164,146543.398235294,182463.779117647,50.93535235294121,4.28259382352941,MEISE
23052,2,16294,141580.543809524,181867.406190476,50.942202380952395,4.24910428571429,MERCHTEM
23060,2,14378,136783.741166667,183571.562166667,50.9658282,4.18376046,OPWIJK
23062,2,25169,161083.24035714302,162365.305714286,50.77381,4.53475,OVERIJSE
23064,2,4372,135002.343,159619.02133333302,50.7523529733333,4.16672477333333,PEPINGEN
23077,2,34038,141906.621304348,164479.863913043,50.7853860956522,4.24685157391304,SINT-PIETERS-LEEUW
23081,2,12090,159248.04666666698,178703.15047619,50.91595771428571,4.49958366666667,STEENOKKERZEEL
23086,2,15481,135277.556590909,173304.881136364,50.8674157272727,4.166683636363641,TERNAT
23088,2,44015,153855.701176471,179476.17147058801,50.927252767647104,4.42578355294118,VILVOORDE
23094,2,33806,157767.919198718,173486.461025641,50.874791875,4.4703241134615395,ZAVENTEM
23096,2,23325,157132.343714286,185485.29942857102,50.9770503028571,4.4729014657142905,ZEMST
23097,2,11629,131002.53068181801,169785.126363636,50.8155439590909,4.15459720454545,ROOSDAAL
23098,2,5599,146009.968333333,164477.92333333302,50.78753820000001,4.3164506,DROGENBOS
23099,2,13690,157085.331875,170864.115,50.8610856,4.4592974000000005,KRAAINEM
23100,2,4760,148017.141428571,162168.674285714,50.766026399999994,4.3456087,LINKEBEEK
23101,2,18296,149580.17636363598,159062.05136363598,50.745940000000004,4.357530000000001,SINT-GENESIUS-RODE
23102,2,16347,145840.894901961,177385.21156862698,50.91032,4.3009224999999995,WEMMEL
23103,2,14021,158716.91125,170383.63625,50.8508976,4.4874562000000005,WEZEMBEEK-OPPEM
23104,2,9024,135515.569333333,166995.23,50.8270885066667,4.1219471,LENNIK
23105,2,13225,132026.19411764698,177041.00411764698,50.90204472352939,4.11440624117647,AFFLIGEM-HEKELGEM
24001,2,29965,184082.99775,186680.6595,51.0043280075,4.825603145,AARSCHOT
24007,2,10053,179872.134545455,188797.483636364,50.9983166181818,4.789849681818179,BEGIJNENDIJK
24008,2,6274,193342.643076923,180485.081538462,50.94112736923079,4.97992188461538,BEKKEVOORT
24009,2,9958,166967.832941176,171521.70647058802,50.8594108588235,4.62225341764706,BERTEM
24011,2,10025,178192.409615385,169937.81692307699,50.8394959384615,4.76003956538462,BIERBEEK
24014,2,12379,163024.996304348,185629.614130435,50.9897419,4.554328386956519,BOORTMEERBEEK
24016,2,8167,183436.15621212102,169571.333030303,50.8387859681818,4.85023390909091,BOUTERSEM
24020,2,23824,198544.600238095,187426.975238095,50.997174607142895,5.0584591476190495,DIEST
24028,2,6035,203151.450666667,176008.206,50.890297,5.12923178,GEETBETS
24033,2,14470,169242.394545455,183468.72613636398,50.9629862909091,4.6562471,HAACHT
24038,2,21632,170009.22875,177380.479768519,50.905035591666696,4.654275825,HERENT
24041,2,6942,186098.059666667,163560.93133333302,50.8000366666667,4.93241066666667,HOEGAARDEN
24043,2,9905,179138.507222222,179477.589444444,50.92695072777779,4.7762012388888895,HOLSBEEK
24045,2,9892,167256.798181818,163970.921363636,50.788664536363605,4.61561846363636,HULDENBERG
24048,2,12743,169870.47555555598,188393.50388888898,51.0057936,4.6320416,KEERBERGEN
24054,2,7875,195906.288157895,175295.85947368402,50.875048063157905,4.99461282105263,KORTENAKEN
24055,2,20214,163674.36314285698,175501.923571429,50.890980277142894,4.561821299999999,KORTENBERG
24059,2,15961,199053.162045455,160852.838409091,50.7524346886364,5.06881637045455,LANDEN
24062,2,101396,173931.71708695698,174757.824,50.86698143130429,4.711928374782611,LEUVEN
24066,2,14393,181320.468181818,175143.864545455,50.8845254909091,4.81067163636364,LUBBEEK
24086,2,11099,172601.0925,168331.978,50.82680259,4.682177885,OUD-HEVERLEE
24094,2,16678,175902.71,182839.185185185,50.9568319518519,4.723360374074071,ROTSELAAR
24104,2,22248,161697.364264706,168589.795294118,50.82823281176471,4.520506267647059,TERVUREN
24107,2,34675,190387.007758621,166923.270862069,50.8077383482759,4.93881407241379,TIENEN
24109,2,14842,175155.655714286,187594.43571428602,50.98919841428571,4.73157623571429,TREMELO
24130,2,8498,201510.312,170093.396666667,50.83131316,5.11246597333333,ZOUTLEEUW
24133,2,7255,197428.996176471,167756.383823529,50.818137164705895,5.0462709764705895,LINTER
24134,2,22952,192046.213947368,187661.89171052602,51.0012636973684,4.9724547394736796,SCHERPENHEUVEL
24135,2,10707,187024.847954545,179107.829545455,50.923445240909096,4.8916005136363605,TIELT
24137,2,5298,190909.642333333,173167.96899999998,50.8674827066667,4.94080562,GLABBEEK
25005,10,7222,177582.1743,163047.7677,50.77990726,4.747128885,BEAUVECHAIN
25014,10,39837,149435.7615,151884.51075,50.6757024766667,4.3661946183333304,BRAINE
25015,10,10447,144128.9276,152227.5488,50.6730635,4.265074564,BRAINE-LE-CHATEAU
25018,10,11731,172345.457982456,153391.45302631598,50.6885478526316,4.69576022105263,CHAUMONT-GISTOUX
25023,10,10500,163502.393181818,146882.476363636,50.62094929999999,4.5598691,COURT-SAINT-ETIENNE
25031,10,15353,156934.670714286,144869.309183673,50.6075248510204,4.4647380326530595,GENAPPE
25037,10,13368,172149.056595745,159679.44702127698,50.7490228787234,4.69038691276596,GREZ-DOICEAU
25043,10,5388,179454.43645833302,155094.546875,50.6938251125,4.80096585833333,INCOURT
25044,10,6865,141578.23541666698,147973.04291666698,50.6487749291667,4.26162677083333,ITTRE
25048,10,14079,184588.48097561,157546.164390244,50.7273126731707,4.857326173170731,JODOIGNE
25050,10,7320,157677.01583333302,158118.253333333,50.7309955,4.4856707,LA HULPE
25068,10,7562,168097.162857143,147390.424642857,50.6306207571429,4.62263955,MONT-SAINT-GUIBERT
25072,10,28521,147102.871891892,143230.427297297,50.5987245783784,4.33518127567568,NIVELLES
25084,10,9291,180017.45272727302,147437.363636364,50.6372264590909,4.78949645454545,PERWEZ
25091,10,22401,161165.812173913,156669.78826087,50.720792856521705,4.523647334782611,RIXENSART
25105,10,25914,138184.089305556,152988.483611111,50.68598162777779,4.20385764444444,TUBIZE
25107,10,10713,161343.080862069,139534.547298851,50.565919958620704,4.5299416517241395,VILLERS-LA-VILLE
25110,10,30174,152194.843870968,155337.857741935,50.714690000000004,4.3991,WATERLOO
25112,10,34305,165992.514181818,155437.211818182,50.707890385454505,4.59454279090909,WAVRE
25117,10,7592,168377.123695652,142509.580434783,50.5928864608696,4.62901444782609,CHASTRE
25118,10,3479,193530.063333333,159936.141111111,50.7494643111111,4.98462678888889,HELECINE-NEERHEYLISSEM
25119,10,14236,156904.368546099,152478.134326241,50.6886346340426,4.48573637446809,LASNE
25120,10,8856,192014.604545455,153930.661590909,50.68955515,4.97281395909091,ORP
25121,10,31385,165020.977602339,151011.032865497,50.665909617543896,4.57305685964912,OTTIGNIES
25122,10,6394,186710.47703125,149706.86796875,50.658101653125,4.8817863125,RAMILLIES
25123,10,11006,133887.592083333,151450.04708333302,50.675688229166695,4.1375915833333305,REBECQ
25124,10,7167,173086.63783333302,146677.236833333,50.634129525,4.699909795,WALHAIN
31003,3,15687,77952.109047619,204815.194761905,51.15205199047621,3.34559021904762,BEERNEM
31004,3,20349,63960.6394117647,222799.39294117602,51.3075702588235,3.1381322352941203,BLANKENBERGE
31005,3,118284,69778.44607344629,212973.68902542398,51.21760151694921,3.22007974830508,BRUGGE
31006,3,11008,77161.55727272731,215653.15863636398,51.2386657181818,3.31733291818182,DAMME
31012,3,13880,61646.93,209043.426923077,51.1818156576923,3.10732228846154,JABBEKE
31022,3,23580,70505.996875,202724.7775,51.131417725,3.22897529375,OOSTKAMP
31033,3,20530,60862.5853125,196301.6971875,51.06759099375,3.09304265,TORHOUT
31040,3,22635,64392.950714285704,203055.42392857102,51.135790135714295,3.1469394285714305,ZEDELGEM
31042,3,2730,63414.984000000004,217106.298,51.25582744,3.12815593,ZUIENKERKE
31043,3,33097,74222.9243243243,225824.025405405,51.3376790432432,3.27222110540541,KNOKKE
32003,3,16739,43891.3747727273,193516.83613636397,51.0427636590909,2.85258585227273,DIKSMUIDE
32006,3,10032,47664.793157894695,186124.706842105,50.97634374210529,2.91021055789474,HOUTHULST
32010,3,8784,51571.9105263158,198506.899473684,51.087668942105296,2.96999281578947,KOEKELARE
32011,3,12584,54684.78,191521.658518519,51.025951592592605,3.00887954444444,KORTEMARK
32030,3,3289,38217.565,184815.467142857,50.96171965714289,2.7743578214285693,LO
